id,account_id,category_id,effective_date,checked,check_number,comment,value,created_at,recurrent_entry_id
9256,17,88,2014-01-02,t,"","",-25.6,2014-01-07 10:15:47.603188,
9258,17,103,2014-01-03,t,"","",-3.7,2014-01-07 10:16:34.305654,
9259,17,88,2014-01-04,t,"","",-158.85,2014-01-07 10:16:50.836857,
9261,17,105,2014-01-06,t,"","",235.41,2014-01-07 10:17:36.049844,
9260,17,181,2014-01-06,t,"","",184.62,2014-01-07 10:17:28.403461,
9262,17,88,2014-01-07,t,"",regul?,60.97,2014-01-07 10:23:56.835305,
9618,17,95,2014-04-17,t,"","",-84.29,2014-04-23 19:50:17.938506,
9265,17,108,2014-01-10,t,"","",-44.39,2014-01-07 10:25:24.219725,
9268,17,110,2014-01-08,t,"",voiture,323.13,2014-01-07 10:26:36.459697,
9315,17,97,2014-01-08,t,"","",-13.6,2014-02-04 06:06:22.723919,
9316,17,114,2014-01-08,t,"","",-7.25,2014-02-04 06:06:35.837459,
9317,17,95,2014-01-08,t,"","",-30.39,2014-02-04 06:06:48.514212,
9320,17,103,2014-01-11,t,"","",-6.55,2014-02-04 06:07:49.327027,
9319,17,103,2014-01-11,t,"","",-6.8,2014-02-04 06:07:43.299608,
9322,17,99,2014-01-11,t,"","",-15.48,2014-02-04 06:08:08.995206,
9321,17,99,2014-01-11,t,"","",-20.01,2014-02-04 06:08:04.850137,
9323,17,88,2014-01-11,t,"","",-50,2014-02-04 06:08:22.870358,
9263,17,105,2014-01-20,t,"","",492.9,2014-01-07 10:24:38.489726,
9324,17,99,2014-01-14,t,"","",-42.29,2014-02-04 06:08:55.898719,
9325,17,103,2014-01-14,t,"","",-12.1,2014-02-04 06:09:31.608077,
9264,17,107,2014-01-15,t,"","",-84,2014-01-07 10:25:04.470102,
9619,17,88,2014-04-17,t,"","",-13,2014-04-23 19:50:43.297175,
9621,17,88,2014-04-19,t,"","",-13,2014-04-23 19:51:26.768185,
9622,17,111,2014-04-19,t,"","",-25.47,2014-04-23 19:51:42.5009,
9623,17,97,2014-04-19,t,"",hotel,-55,2014-04-23 19:52:16.755473,
9266,17,106,2014-01-10,t,"","",-9.1,2014-01-07 10:25:43.408947,
9326,17,99,2014-01-15,t,"","",-77.27,2014-02-04 06:10:16.353704,
9327,17,104,2014-01-16,t,"","",-39,2014-02-04 06:10:30.837893,
9267,17,111,2014-01-20,t,"","",-24.99,2014-01-07 10:25:52.849071,
9328,17,88,2014-01-18,t,"","",-46.45,2014-02-04 06:10:47.449269,
9329,17,88,2014-01-18,t,"","",-49,2014-02-04 06:10:52.495129,
9318,17,88,2014-01-09,t,"","",422.64,2014-02-04 06:07:18.959602,
9331,17,104,2014-01-20,t,"","",-23.85,2014-02-04 06:11:27.698434,
9330,17,95,2014-01-20,t,"","",-22.5,2014-02-04 06:11:18.900141,
9333,17,99,2014-01-21,t,"","",-60.01,2014-02-04 06:11:55.221076,
9332,17,104,2014-01-20,t,"","",-3.99,2014-02-04 06:11:46.352927,
9334,17,95,2014-01-21,t,"","",-26,2014-02-04 06:12:08.535793,
9335,17,88,2014-01-21,t,"","",-45.9,2014-02-04 06:12:19.110564,
9336,17,99,2014-01-21,t,"","",-7.53,2014-02-04 06:12:32.96329,
9337,17,99,2014-01-21,t,"","",-39.54,2014-02-04 06:12:37.422668,
9338,17,103,2014-01-21,t,"","",-3.8,2014-02-04 06:12:46.051548,
9340,17,103,2014-01-25,t,"","",-23.6,2014-02-04 06:13:29.897467,
9339,17,88,2014-01-22,t,"","",-84,2014-02-04 06:13:03.280409,
9341,17,95,2014-01-25,t,"","",-4.39,2014-02-04 06:13:53.060388,
9342,17,95,2014-01-25,t,"","",-60.25,2014-02-04 06:14:05.032914,
9343,17,88,2014-01-25,t,"",la,298.34,2014-02-04 06:14:16.526908,
9344,17,95,2014-01-27,t,"","",-17.54,2014-02-04 06:14:29.648603,
9345,17,114,2014-01-28,t,"","",-8.08,2014-02-04 06:14:37.623432,
9346,17,114,2014-01-28,t,"","",-27.5,2014-02-04 06:14:42.545837,
9347,17,103,2014-01-29,t,"","",-2.8,2014-02-04 06:14:49.24582,
9348,17,98,2014-01-30,t,"","",-20,2014-02-04 06:14:58.716769,
9349,17,95,2014-01-31,t,"","",-56.92,2014-02-04 06:15:10.750467,
9350,17,95,2014-01-31,t,"","",-8.98,2014-02-04 06:15:33.859635,
9351,17,99,2014-01-31,t,"","",-15.1,2014-02-04 06:15:44.941266,
9352,17,104,2014-01-31,t,"","",-15.99,2014-02-04 06:15:54.023002,
9353,17,104,2014-01-31,t,"","",-33.28,2014-02-04 06:15:57.854385,
9372,17,104,2014-01-28,t,5948,"",-22,2014-02-11 09:30:46.165955,
9375,17,88,2014-02-01,t,5951,"",-40,2014-02-11 09:31:50.683633,
9357,17,105,2014-02-10,t,"","",400.61,2014-02-04 06:17:34.721046,
9373,17,88,2014-02-01,t,5949,"",-5.95,2014-02-11 09:31:08.866301,
9374,17,95,2014-02-01,t,5950,"",-65.93,2014-02-11 09:31:26.922126,
9355,17,181,2014-02-10,t,"","",184.62,2014-02-04 06:17:06.408402,
9370,17,97,2014-01-26,t,5946,"",-300,2014-02-11 09:29:54.167567,
9378,17,116,2014-02-05,t,5955,"",-64.9,2014-02-11 09:32:37.947794,
9381,17,95,2014-02-10,t,"","",-12.79,2014-02-11 09:37:06.593458,
9382,17,88,2014-02-10,t,"","",-2.21,2014-02-11 09:37:21.319471,
9371,17,183,2014-01-27,t,5947,"",-67.41,2014-02-11 09:30:33.286255,
9383,17,96,2014-02-10,t,"","",-34.5,2014-02-11 09:37:39.624047,
9359,17,111,2014-02-20,t,"","",-31.1,2014-02-04 06:18:44.138859,
9617,17,117,2014-04-17,t,"","",-15.95,2014-04-23 19:50:08.442052,
9384,21,88,2014-02-11,t,"","",-753.75,2014-02-11 09:40:14.215009,
9616,17,88,2014-04-16,t,"","",-13,2014-04-23 19:50:00.163937,
9376,17,109,2014-02-03,t,5953,"",-184.5,2014-02-11 09:32:07.264639,
9354,17,110,2014-02-12,t,"","",420.29,2014-02-04 06:16:55.193078,
9361,17,108,2014-02-10,t,"","",-44.39,2014-02-04 06:19:03.960375,
9379,17,116,2014-02-05,t,5956,"",-56,2014-02-11 09:32:47.914927,
9360,17,107,2014-02-15,t,"","",-84,2014-02-04 06:18:52.809087,
9614,17,99,2014-04-15,t,"","",-41.24,2014-04-23 19:48:58.137881,
9358,17,105,2014-02-20,t,"",ass,499.41,2014-02-04 06:17:59.789904,
9380,17,97,2014-02-10,t,5957,arrhes,-93.5,2014-02-11 09:33:05.563108,
9377,17,100,2014-02-03,t,5954,"",-40.5,2014-02-11 09:32:23.397192,
9613,17,99,2014-04-15,t,"","",-10.02,2014-04-23 19:48:49.87154,
9625,17,97,2014-04-19,t,"","",-16,2014-04-23 19:53:23.190358,
9626,17,97,2014-04-22,t,"","",-65,2014-04-23 19:53:44.693529,
9620,17,103,2014-04-19,t,5970,"",-1.4,2014-04-23 19:50:57.647689,
9624,17,95,2014-04-18,t,"","",-52.83,2014-04-23 19:52:58.842007,
9642,17,88,2014-04-29,t,"",la,500,2014-04-29 12:29:35.238292,
9727,17,98,2014-04-30,t,"","",-60,2014-06-05 07:06:37.723657,
9454,17,95,2014-02-14,t,"","",-10.56,2014-03-07 05:07:18.478273,
9455,17,103,2014-02-15,t,"","",-1.4,2014-03-07 05:07:53.04481,
9456,17,103,2014-02-19,t,"","",-1.4,2014-03-07 05:08:43.976126,
9452,17,103,2014-02-12,t,"","",-2.8,2014-03-07 05:06:31.233222,
9453,17,106,2014-02-13,t,"","",-9.1,2014-03-07 05:07:00.93677,
9448,17,95,2014-02-24,t,5960,"",-115,2014-03-07 05:01:31.514659,
9447,17,99,2014-02-22,t,5959,"",-20.15,2014-03-07 05:00:53.746968,
9446,17,183,2014-02-13,t,5958,"",-47.72,2014-03-07 05:00:38.296785,
9464,17,88,2014-03-06,t,"",la,-500,2014-03-07 05:40:52.823023,
9463,17,103,2014-03-06,t,"","",-2.6,2014-03-07 05:40:38.87091,
9462,17,105,2014-03-06,t,"","",451.08,2014-03-07 05:40:27.865083,
9461,17,181,2014-03-04,t,"","",184.62,2014-03-07 05:40:04.905263,
9460,17,105,2014-03-04,t,"","",337.66,2014-03-07 05:39:58.803449,
9459,17,105,2014-03-04,t,"","",549.76,2014-03-07 05:39:50.241557,
9458,17,99,2014-02-28,t,"","",-42.33,2014-03-07 05:38:49.016422,
9457,17,116,2014-02-20,t,"","",-71.9,2014-03-07 05:09:12.26786,
9449,17,117,2014-03-07,t,5961,canap,-400,2014-03-07 05:03:08.678386,
9450,17,115,2014-03-05,t,5962,"",-28,2014-03-07 05:03:27.942868,
9466,17,118,2014-03-10,t,"","",-44.39,2014-03-09 10:23:04.561283,
9469,17,107,2014-03-10,t,"","",-84,2014-03-09 10:23:43.895634,
9470,17,111,2014-03-15,t,"","",-24.99,2014-03-09 10:23:58.780295,
9468,17,106,2014-03-10,t,"","",-9.1,2014-03-09 10:23:39.424452,
9467,17,183,2014-03-10,t,"","",-128,2014-03-09 10:23:28.27412,
9632,17,99,2014-04-23,t,"","",-53.07,2014-04-29 12:24:19.561489,
9633,17,88,2014-04-23,t,"","",-19.5,2014-04-29 12:24:31.167082,
9634,17,95,2014-04-23,t,"","",-18.63,2014-04-29 12:24:48.89667,
9635,17,88,2014-04-24,t,"","",-14,2014-04-29 12:25:07.616873,
9636,17,95,2014-04-25,t,"","",-9.35,2014-04-29 12:25:24.652845,
9637,17,103,2014-04-25,t,"","",-6.6,2014-04-29 12:25:59.906205,
9638,17,116,2014-04-25,t,"","",-119.1,2014-04-29 12:26:11.386186,
10449,17,97,2015-01-05,t,"","",-64.24,2015-01-23 05:58:42.509156,
10450,17,97,2015-01-05,t,"","",-162.58,2015-01-23 05:58:49.384252,
10451,17,97,2015-01-05,t,"","",-50.38,2015-01-23 05:58:54.897733,
10452,17,97,2015-01-05,t,"","",-95.85,2015-01-23 05:58:59.072855,
10453,17,105,2015-01-05,t,"","",265.84,2015-01-23 06:00:25.980246,
10454,17,105,2015-01-05,t,"","",382.13,2015-01-23 06:00:32.050952,
9643,17,88,2014-05-01,t,"","",285.3,2014-04-29 12:29:53.846644,
9728,17,95,2014-05-02,t,"","",-17.4,2014-06-05 07:07:34.356456,
9729,17,105,2014-05-02,t,"","",320.47,2014-06-05 07:07:43.332725,
9730,17,99,2014-05-03,t,"","",-9.01,2014-06-05 07:08:10.399402,
9731,17,99,2014-05-03,t,"","",-40.1,2014-06-05 07:08:35.701499,
9732,17,88,2014-05-03,t,"","",-19.9,2014-06-05 07:09:14.199426,
9733,17,181,2014-05-05,t,"","",184.62,2014-06-05 07:09:27.406364,
9736,17,105,2014-05-07,t,"","",483.3,2014-06-05 07:10:57.673643,
9770,17,115,2014-05-30,t,"","",15.1,2014-06-05 07:21:45.709017,
9734,17,88,2014-05-06,t,"","",-15,2014-06-05 07:09:55.822852,
9737,17,97,2014-05-08,t,"","",-7.73,2014-06-05 07:11:20.803211,
9738,17,97,2014-05-08,t,"","",-38.7,2014-06-05 07:11:32.520785,
9735,17,97,2014-05-06,t,"","",-26.29,2014-06-05 07:10:46.794439,
9742,17,97,2014-05-09,t,"","",-112.85,2014-06-05 07:12:14.552997,
9740,17,97,2014-05-09,t,"","",-11.66,2014-06-05 07:11:56.97175,
9741,17,97,2014-05-09,t,"","",-33.48,2014-06-05 07:12:06.61865,
9739,17,97,2014-05-08,t,"","",-6.9,2014-06-05 07:11:48.744264,
9776,17,105,2014-06-04,t,"","",400.61,2014-06-05 07:23:20.212115,
9749,17,97,2014-05-10,t,"","",-11.66,2014-06-05 07:13:26.65812,
9748,17,97,2014-05-10,t,"","",-2.27,2014-06-05 07:13:20.554114,
9747,17,97,2014-05-10,t,"","",-1.61,2014-06-05 07:13:11.421356,
9746,17,97,2014-05-10,t,"","",-1.37,2014-06-05 07:13:03.645137,
9745,17,97,2014-05-10,t,"","",-1.12,2014-06-05 07:12:54.291544,
9744,17,97,2014-05-10,t,"","",-3.75,2014-06-05 07:12:48.238202,
9743,17,97,2014-05-10,t,"","",-1.4,2014-06-05 07:12:42.386518,
9752,17,95,2014-05-13,t,"","",-41.36,2014-06-05 07:14:13.594831,
9751,17,106,2014-05-13,t,"","",-9.1,2014-06-05 07:14:02.841193,
9750,17,97,2014-05-10,t,"","",-4.25,2014-06-05 07:13:33.672714,
9754,17,95,2014-04-24,t,5972,"",-52.82,2014-06-05 07:15:38.335296,
9757,17,103,2014-05-14,t,"","",-5.5,2014-06-05 07:16:59.786055,
9775,17,88,2014-06-03,t,"","",-19.5,2014-06-05 07:23:01.719446,
9758,17,107,2014-05-15,t,"","",-84,2014-06-05 07:17:39.01123,
9759,17,98,2014-05-19,t,"","",-40,2014-06-05 07:17:54.297202,
9753,17,108,2014-05-14,t,"","",-44.39,2014-06-05 07:15:07.137131,
9760,17,88,2014-05-19,t,"","",-39.95,2014-06-05 07:18:10.255003,
9761,17,95,2014-05-20,t,"","",-19.71,2014-06-05 07:18:29.416098,
9765,17,95,2014-05-24,t,"","",-17,2014-06-05 07:19:37.274368,
9764,17,111,2014-05-23,t,"","",-39.23,2014-06-05 07:19:26.860053,
9763,17,99,2014-05-20,t,"","",-20.87,2014-06-05 07:19:08.49697,
9762,17,95,2014-05-20,t,"","",-53.55,2014-06-05 07:18:46.348938,
9766,17,95,2014-05-27,t,"","",-80.96,2014-06-05 07:20:14.579546,
9767,17,95,2014-05-27,t,"","",-5.73,2014-06-05 07:20:33.125827,
9768,17,88,2014-05-27,t,"","",-4.8,2014-06-05 07:20:53.721032,
9769,17,99,2014-05-27,t,"","",-20.42,2014-06-05 07:21:11.934829,
9774,17,99,2014-06-03,t,"","",-20.59,2014-06-05 07:22:15.582518,
9773,17,116,2014-06-02,t,"","",-46.9,2014-06-05 07:22:06.155963,
9771,17,115,2014-06-02,t,"","",6.9,2014-06-05 07:21:55.215906,
9778,17,99,2014-06-04,t,"","",-21.04,2014-06-05 07:23:57.926137,
9777,17,88,2014-06-04,t,"","",-13,2014-06-05 07:23:34.398104,
9779,17,181,2014-06-05,t,"","",184.62,2014-06-05 07:24:38.690043,
9782,17,118,2014-06-15,t,"","",-44.39,2014-06-05 07:25:50.05791,
9784,17,105,2014-06-10,t,"","",499.41,2014-06-05 07:26:40.692185,
9781,17,107,2014-06-15,t,"","",-84,2014-06-05 07:25:37.679376,
9783,17,106,2014-06-10,t,"","",-9.1,2014-06-05 07:25:59.958945,
9785,17,183,2014-07-28,t,5988,"",-135.89,2014-06-05 07:26:58.373663,
9755,17,88,2014-05-13,t,5973,asso,-30,2014-06-05 07:16:20.274227,
9847,17,88,2014-06-05,t,"","",-13,2014-07-07 11:54:42.981058,
9848,17,99,2014-06-06,t,"","",-30.04,2014-07-07 11:55:02.226636,
9756,17,183,2014-05-28,t,5974,"",-142.85,2014-06-05 07:16:37.425954,
9877,17,97,2014-06-28,t,"","",-26.8,2014-07-07 12:11:57.559787,
9849,17,88,2014-06-10,t,"","",-19.5,2014-07-07 11:56:20.156529,
9850,17,99,2014-06-10,t,"","",-28.42,2014-07-07 11:57:15.229519,
9853,17,88,2014-06-13,t,"","",-13,2014-07-07 11:58:32.85205,
9852,17,88,2014-06-12,t,"","",-19.9,2014-07-07 11:58:25.893272,
9855,17,88,2014-06-17,t,"","",-19.5,2014-07-07 11:59:14.170982,
9856,17,99,2014-06-17,t,"","",-50,2014-07-07 11:59:38.789793,
9858,17,88,2014-06-18,t,"","",-39.95,2014-07-07 12:00:35.855542,
9878,17,95,2014-06-29,t,"","",-23.4,2014-07-07 12:12:19.575536,
9863,17,95,2014-06-17,t,5981,"",-10.3,2014-07-07 12:03:12.772816,
9860,17,104,2014-06-17,t,5978,"",-35.08,2014-07-07 12:02:01.842239,
9868,17,103,2014-06-17,t,"","",-1.4,2014-07-07 12:06:26.067609,
9869,17,88,2014-06-20,t,"","",-16.25,2014-07-07 12:07:20.903306,
9870,17,88,2014-06-20,t,"","",-8.5,2014-07-07 12:07:30.724113,
9780,17,111,2014-06-20,t,"","",-25.83,2014-06-05 07:25:24.404924,
9861,17,104,2014-06-17,t,5979,"",-64.5,2014-07-07 12:02:13.552022,
9862,17,88,2014-06-17,t,5980,parapharma,-71.11,2014-07-07 12:02:32.082905,
9864,17,88,2014-06-17,t,5982,cultura alma,-21.34,2014-07-07 12:03:44.35432,
9865,17,110,2014-06-17,t,5983,"",-28.69,2014-07-07 12:04:19.625007,
9871,17,95,2014-06-20,t,"","",-83.32,2014-07-07 12:08:59.32067,
9879,17,105,2014-07-02,t,"","",320.47,2014-07-07 12:13:22.358812,
9874,17,97,2014-06-24,t,"","",-15.11,2014-07-07 12:10:43.638058,
9872,17,95,2014-06-21,t,"","",-40.96,2014-07-07 12:09:25.391916,
9875,17,97,2014-06-26,t,"","",-33.3,2014-07-07 12:11:01.748553,
9876,17,97,2014-06-27,t,"","",-42,2014-07-07 12:11:16.145936,
9873,17,97,2014-06-21,t,"","",-4.3,2014-07-07 12:09:51.149376,
9880,17,103,2014-07-02,t,"","",-18.7,2014-07-07 12:13:43.703363,
9867,17,116,2014-06-26,t,5987,"",-15,2014-07-07 12:05:05.760548,
9881,17,88,2014-06-30,t,"","",-19.5,2014-07-07 12:14:37.126776,
9882,17,88,2014-07-01,t,"","",-20,2014-07-07 12:15:09.385716,
9884,17,99,2014-07-01,t,"","",-41.2,2014-07-07 12:15:47.792344,
9883,17,99,2014-07-01,t,"","",-20,2014-07-07 12:15:41.811587,
9920,17,95,2014-07-11,t,"","",-97.45,2014-07-22 08:34:37.367234,
9885,17,181,2014-07-04,t,"","",184.62,2014-07-07 12:16:37.00987,
9886,17,88,2014-07-07,t,"","",0.34,2014-07-07 12:17:18.929022,
9859,17,88,2014-06-19,t,5977,gifi,-16.48,2014-07-07 12:01:13.127134,
9854,17,104,2014-06-16,t,5976,"",-15,2014-07-07 11:58:51.770203,
9851,17,104,2014-06-12,t,5975,"",-30,2014-07-07 11:58:04.574748,
9915,17,95,2014-07-07,t,"","",-28.81,2014-07-22 08:32:48.5067,
9917,17,110,2014-07-08,t,"","",313.02,2014-07-22 08:33:15.362982,
9889,17,118,2014-07-15,t,"","",-44.39,2014-07-07 12:27:42.280973,
9916,17,88,2014-07-08,t,"","",-19.5,2014-07-22 08:33:02.531867,
9919,17,88,2014-07-10,t,"","",-19.9,2014-07-22 08:34:11.075676,
9918,17,88,2014-07-10,t,"","",-19.9,2014-07-22 08:34:02.104272,
9866,17,116,2014-07-10,t,5984,"",-150.1,2014-07-07 12:04:49.733965,
9921,17,88,2014-07-12,t,"","",-13,2014-07-22 08:34:57.642283,
9890,17,107,2014-07-15,t,"","",-84,2014-07-07 12:27:50.564473,
9923,17,88,2014-07-12,t,"",JustFab,-39.95,2014-07-22 08:41:52.211211,
9891,17,105,2014-07-10,t,"","",338.31,2014-07-07 12:28:26.991425,
9924,17,88,2014-07-15,t,"","",-15.5,2014-07-22 08:42:35.961834,
9887,17,106,2014-07-10,t,"","",-9.1,2014-07-07 12:27:15.42755,
9922,17,95,2014-07-12,t,"","",-35.9,2014-07-22 08:39:56.056139,
9888,17,111,2014-07-20,t,"","",-25.75,2014-07-07 12:27:30.796646,
9925,17,88,2014-07-16,t,"","",-16.25,2014-07-22 08:42:51.083705,
9926,17,99,2014-07-17,t,"","",-37.41,2014-07-22 08:43:16.515404,
9927,17,88,2014-07-18,t,"","",-26.4,2014-07-22 08:44:02.876889,
9928,17,88,2014-07-19,t,"","",-19.5,2014-07-22 08:44:25.529373,
9929,17,95,2014-07-22,t,"","",-54.67,2014-07-22 08:45:05.404612,
9937,17,88,2014-07-23,t,"","",-19.9,2014-07-29 08:34:35.900137,
9938,17,95,2014-07-23,t,"","",-32.02,2014-07-29 08:35:05.631345,
9939,17,116,2014-07-25,t,"","",-46.9,2014-07-29 08:35:19.932609,
9940,17,88,2014-07-26,t,"","",-20.9,2014-07-29 08:35:43.242535,
9941,17,104,2014-07-29,t,"","",-68,2014-07-29 08:36:36.560327,
9944,21,88,2014-07-29,t,"","",-200,2014-07-29 08:39:30.48594,
9986,17,100,2014-07-31,t,"",pneus,-108,2014-09-02 12:34:59.428356,
9985,17,88,2014-07-31,t,"","",-13,2014-09-02 12:34:26.987747,
9984,17,99,2014-07-29,t,"","",-30.02,2014-09-02 12:34:20.685636,
9943,17,88,2014-07-29,t,"",la,200,2014-07-29 08:39:16.021534,
9983,17,88,2014-07-29,t,"","",-26.4,2014-09-02 12:33:27.448114,
9982,17,95,2014-07-29,t,"","",-41,2014-09-02 12:33:09.364938,
9981,17,88,2014-07-29,t,"","",-13,2014-09-02 12:33:00.332663,
9987,17,95,2014-07-31,t,"","",-39.34,2014-09-02 12:35:30.390156,
9988,17,88,2014-08-04,t,"","",-14.1,2014-09-02 12:35:51.637999,
9989,17,181,2014-08-05,t,"","",184.62,2014-09-02 12:36:10.402533,
9990,17,116,2014-08-05,t,"","",-59.13,2014-09-02 12:36:57.958839,
9992,17,105,2014-08-06,t,"",fam,387.23,2014-09-02 12:37:49.423162,
9991,17,99,2014-08-05,t,"","",-30.93,2014-09-02 12:37:24.313794,
9993,17,107,2014-08-07,t,"","",588,2014-09-02 12:38:11.198852,
9975,17,95,2014-08-02,t,5989,"",-28.91,2014-09-02 12:28:29.323101,
9994,17,88,2014-08-08,t,"",la,-400,2014-09-02 12:38:38.855447,
9976,17,88,2014-08-05,t,5990,"",-133.3,2014-09-02 12:29:03.205284,
9999,17,97,2014-08-16,t,"","",-93.8,2014-09-02 12:40:27.898238,
9996,17,88,2014-08-09,t,"","",79.9,2014-09-02 12:39:17.669262,
10002,17,116,2014-08-19,t,"","",-120.4,2014-09-02 12:43:43.084702,
9997,17,118,2014-08-12,t,"","",-44.39,2014-09-02 12:39:47.226503,
9998,17,106,2014-08-13,t,"","",-9.1,2014-09-02 12:39:54.904949,
9995,21,88,2014-08-08,t,"","",400,2014-09-02 12:38:50.798612,
9977,17,109,2014-08-05,t,5991,"",-181.19,2014-09-02 12:29:26.5126,
10000,17,99,2014-08-18,t,"","",-10,2014-09-02 12:42:54.136627,
10001,17,99,2014-08-18,t,"","",-38.04,2014-09-02 12:43:15.728134,
10006,17,99,2014-08-19,t,"","",-70.17,2014-09-02 12:57:34.46693,
10004,17,111,2014-08-22,t,"","",-24.99,2014-09-02 12:54:15.067564,
10005,17,103,2014-08-23,t,"","",-18.4,2014-09-02 12:54:26.474412,
9980,17,97,2014-08-23,t,5992,"",-26,2014-09-02 12:31:54.675796,
10008,21,88,2014-08-27,t,"","",-400,2014-09-02 13:09:55.53514,
10009,17,95,2014-08-28,t,"","",-36.05,2014-09-02 13:10:19.058616,
10007,17,88,2014-08-27,t,"","",400,2014-09-02 13:09:45.745329,
10011,17,103,2014-08-30,t,"","",-43.7,2014-09-02 13:10:58.925687,
10010,17,99,2014-08-28,t,"","",-43.26,2014-09-02 13:10:50.64187,
10012,17,105,2014-09-01,t,"","",322,2014-09-02 13:12:05.450134,
10013,17,95,2014-09-01,t,"","",-46.88,2014-09-02 13:12:21.309493,
10003,17,103,2014-08-20,t,"","",-20.5,2014-09-02 12:44:01.418287,
9942,17,88,2014-07-29,t,"",régul???,170.1,2014-07-29 08:38:06.236968,
9979,17,183,2014-09-03,t,5994,"",-170.68,2014-09-02 12:31:27.746293,
10455,17,88,2015-01-05,t,"","",-104.43,2015-01-23 06:01:07.044987,
10456,17,103,2015-01-07,t,"","",-6.9,2015-01-23 06:01:30.192256,
9978,17,97,2014-09-03,t,5993,velos,-94.5,2014-09-02 12:30:34.059483,
10458,17,95,2015-01-09,t,"","",-10.51,2015-01-23 06:01:58.205558,
10025,17,88,2014-09-02,t,"",sncf tom,-7.7,2014-09-19 07:40:58.282716,
10026,17,88,2014-09-02,t,"","",-19.9,2014-09-19 07:41:08.509644,
10029,17,181,2014-09-03,t,"","",184.62,2014-09-19 07:41:56.365094,
10028,17,105,2014-09-03,t,"","",154.9,2014-09-19 07:41:45.853859,
10027,17,107,2014-09-02,t,"","",188,2014-09-19 07:41:27.865714,
10030,17,88,2014-09-06,t,"","",-61.9,2014-09-19 07:42:18.842672,
10031,17,99,2014-09-09,t,"","",-15,2014-09-19 07:42:38.255153,
10032,17,99,2014-09-09,t,"","",-28.05,2014-09-19 07:42:59.219223,
10033,17,103,2014-09-09,t,"","",-2.8,2014-09-19 07:43:13.541817,
10034,17,118,2014-09-10,t,"","",-44.39,2014-09-19 07:43:33.454906,
10035,17,104,2014-09-10,t,"","",-80.6,2014-09-19 07:43:45.43149,
10036,17,105,2014-09-11,t,"","",386.64,2014-09-19 07:43:55.490935,
10037,17,95,2014-09-11,t,"","",-30.5,2014-09-19 07:44:05.908631,
10039,17,114,2014-09-16,t,"","",-106.22,2014-09-19 07:44:38.44741,
10038,17,106,2014-09-15,t,"","",-9.1,2014-09-19 07:44:27.635286,
10040,17,88,2014-09-19,t,"",LA Alma,-40,2014-09-19 07:45:25.505558,
10043,21,88,2014-09-19,t,"","",300,2014-09-19 08:02:47.677557,
10093,17,181,2014-10-06,t,"","",184.62,2014-10-09 13:37:41.464756,
10457,17,97,2015-01-08,t,"","",-4.25,2015-01-23 06:01:40.076908,
10042,17,88,2014-09-19,t,"",LA,-300,2014-09-19 08:02:36.258156,
10073,17,95,2014-09-24,t,"","",-8.27,2014-10-09 13:27:52.500026,
10041,17,111,2014-09-22,t,"","",-24.99,2014-09-19 07:46:05.598379,
10074,17,116,2014-09-26,t,"","",-46.9,2014-10-09 13:28:06.890309,
10078,17,95,2014-09-26,t,5998,"",-116.93,2014-10-09 13:30:50.681337,
10094,17,105,2014-10-06,t,"","",338.31,2014-10-09 13:38:40.930766,
10083,17,88,2014-09-30,t,"","",-6.9,2014-10-09 13:32:53.156522,
10084,17,88,2014-10-01,t,"",la,400,2014-10-09 13:33:24.015484,
10085,17,116,2014-10-01,t,"","",-114.21,2014-10-09 13:33:38.738487,
10077,17,115,2014-09-26,t,5997,"",-28,2014-10-09 13:30:05.238943,
10086,17,99,2014-10-02,t,"","",-43.71,2014-10-09 13:34:09.369183,
10087,17,117,2014-10-02,t,"","",-29.99,2014-10-09 13:35:29.135958,
10088,17,117,2014-10-02,t,"","",-333.61,2014-10-09 13:35:38.091615,
10089,17,105,2014-10-02,t,"","",309.79,2014-10-09 13:35:52.872345,
10090,17,104,2014-10-02,t,"","",-78.94,2014-10-09 13:36:08.015783,
10091,17,99,2014-10-03,t,"","",-15.45,2014-10-09 13:36:42.626837,
10092,17,103,2014-10-04,t,"","",-1.4,2014-10-09 13:37:04.673536,
10081,17,95,2014-10-03,t,6001,"",-14,2014-10-09 13:31:51.936203,
10095,17,88,2014-10-07,t,"","",-13,2014-10-09 13:38:59.299152,
10096,17,103,2014-10-08,t,"","",-4.2,2014-10-09 13:39:12.7063,
10097,17,99,2014-10-08,t,"","",-15.33,2014-10-09 13:40:19.651501,
10098,17,99,2014-10-08,t,"","",-34.86,2014-10-09 13:40:23.280778,
10099,17,117,2014-10-06,t,"","",-40.54,2014-10-09 13:40:43.379487,
10103,21,88,2014-09-29,t,"","",-400,2014-10-09 13:43:11.50753,
10100,17,108,2014-10-10,t,"","",-44.39,2014-10-09 13:42:04.489686,
10082,17,115,2014-10-06,t,6002,"",-28,2014-10-09 13:32:25.584512,
10079,17,112,2014-10-02,t,5999,gym 1/2,-65,2014-10-09 13:31:12.898389,
10101,17,106,2014-10-15,t,"","",-9.1,2014-10-09 13:42:15.457112,
10075,17,96,2014-09-24,t,5995,ch. livre,-60,2014-10-09 13:29:11.594797,
10076,17,96,2014-09-24,t,5996,ticket ciné,-25,2014-10-09 13:29:43.029438,
10102,17,111,2014-10-22,t,"","",-24.99,2014-10-09 13:42:28.351809,
